Process ID,Starting CPU Time,Ending CPU Time,Starting Burst Time,Ending Burst Time,Completion Time,,Starting CPU Time,Ending CPU Time
10,784,809,677,652,0
,,,,,,Switching Processes: 10 --> 11,809,812
11,812,837,917,892,0
,,,,,,Switching Processes: 11 --> 12,837,840
12,840,865,944,919,0
,,,,,,Switching Processes: 12 --> 13,865,868
13,868,893,930,905,0
,,,,,,Switching Processes: 13 --> 14,893,896
14,896,921,739,714,0
,,,,,,Switching Processes: 14 --> 15,921,924
15,924,949,564,539,0
,,,,,,Switching Processes: 15 --> 16,949,952
16,952,977,78,53,0
,,,,,,Switching Processes: 16 --> 17,977,980
17,980,1005,339,314,0
,,,,,,Switching Processes: 17 --> 18,1005,1008
18,1008,1033,321,296,0
,,,,,,Switching Processes: 18 --> 19,1033,1036
19,1036,1061,246,221,0
,,,,,,Switching Processes: 19 --> 1,1061,1064
1,1064,1089,535,510,0
,,,,,,Switching Processes: 1 --> 2,1089,1092
2,1092,1117,922,897,0
,,,,,,Switching Processes: 2 --> 3,1117,1120
3,1120,1145,942,917,0
,,,,,,Switching Processes: 3 --> 4,1145,1148
4,1148,1173,583,558,0
,,,,,,Switching Processes: 4 --> 5,1173,1176
5,1176,1201,777,752,0
,,,,,,Switching Processes: 5 --> 6,1201,1204
6,1204,1229,256,231,0
,,,,,,Switching Processes: 6 --> 7,1229,1232
7,1232,1257,372,347,0
,,,,,,Switching Processes: 7 --> 8,1257,1260
8,1260,1285,565,540,0
,,,,,,Switching Processes: 8 --> 9,1285,1288
9,1288,1313,645,620,0
,,,,,,Switching Processes: 9 --> 10,1313,1316
10,1316,1341,652,627,0
,,,,,,Switching Processes: 10 --> 11,1341,1344
11,1344,1369,892,867,0
,,,,,,Switching Processes: 11 --> 12,1369,1372
12,1372,1397,919,894,0
,,,,,,Switching Processes: 12 --> 13,1397,1400
13,1400,1425,905,880,0
,,,,,,Switching Processes: 13 --> 14,1425,1428
14,1428,1453,714,689,0
,,,,,,Switching Processes: 14 --> 15,1453,1456
15,1456,1481,539,514,0
,,,,,,Switching Processes: 15 --> 16,1481,1484
16,1484,1509,53,28,0
,,,,,,Switching Processes: 16 --> 17,1509,1512
17,1512,1537,314,289,0
,,,,,,Switching Processes: 17 --> 18,1537,1540
18,1540,1565,296,271,0
,,,,,,Switching Processes: 18 --> 19,1565,1568
19,1568,1593,221,196,0
,,,,,,Switching Processes: 19 --> 1,1593,1596
1,1596,1621,510,485,0
,,,,,,Switching Processes: 1 --> 2,1621,1624
2,1624,1649,897,872,0
,,,,,,Switching Processes: 2 --> 3,1649,1652
3,1652,1677,917,892,0
,,,,,,Switching Processes: 3 --> 4,1677,1680
4,1680,1705,558,533,0
,,,,,,Switching Processes: 4 --> 5,1705,1708
5,1708,1733,752,727,0
,,,,,,Switching Processes: 5 --> 6,1733,1736
6,1736,1761,231,206,0
,,,,,,Switching Processes: 6 --> 7,1761,1764
7,1764,1789,347,322,0
,,,,,,Switching Processes: 7 --> 8,1789,1792
8,1792,1817,540,515,0
,,,,,,Switching Processes: 8 --> 9,1817,1820
9,1820,1845,620,595,0
,,,,,,Switching Processes: 9 --> 10,1845,1848
10,1848,1873,627,602,0
,,,,,,Switching Processes: 10 --> 11,1873,1876
11,1876,1901,867,842,0
,,,,,,Switching Processes: 11 --> 12,1901,1904
12,1904,1929,894,869,0
,,,,,,Switching Processes: 12 --> 13,1929,1932
13,1932,1957,880,855,0
,,,,,,Switching Processes: 13 --> 14,1957,1960
14,1960,1985,689,664,0
,,,,,,Switching Processes: 14 --> 15,1985,1988
15,1988,2013,514,489,0
,,,,,,Switching Processes: 15 --> 16,2013,2016
16,2016,2041,28,3,0
,,,,,,Switching Processes: 16 --> 17,2041,2044
17,2044,2069,289,264,0
,,,,,,Switching Processes: 17 --> 18,2069,2072
18,2072,2097,271,246,0
,,,,,,Switching Processes: 18 --> 19,2097,2100
19,2100,2125,196,171,0
,,,,,,Switching Processes: 19 --> 1,2125,2128
1,2128,2153,485,460,0
,,,,,,Switching Processes: 1 --> 2,2153,2156
2,2156,2181,872,847,0
,,,,,,Switching Processes: 2 --> 3,2181,2184
3,2184,2209,892,867,0
,,,,,,Switching Processes: 3 --> 4,2209,2212
4,2212,2237,533,508,0
,,,,,,Switching Processes: 4 --> 5,2237,2240
5,2240,2265,727,702,0
,,,,,,Switching Processes: 5 --> 6,2265,2268
6,2268,2293,206,181,0
,,,,,,Switching Processes: 6 --> 7,2293,2296
7,2296,2321,322,297,0
,,,,,,Switching Processes: 7 --> 8,2321,2324
8,2324,2349,515,490,0
,,,,,,Switching Processes: 8 --> 9,2349,2352
9,2352,2377,595,570,0
,,,,,,Switching Processes: 9 --> 10,2377,2380
10,2380,2405,602,577,0
,,,,,,Switching Processes: 10 --> 11,2405,2408
11,2408,2433,842,817,0
,,,,,,Switching Processes: 11 --> 12,2433,2436
12,2436,2461,869,844,0
,,,,,,Switching Processes: 12 --> 13,2461,2464
13,2464,2489,855,830,0
,,,,,,Switching Processes: 13 --> 14,2489,2492
14,2492,2517,664,639,0
,,,,,,Switching Processes: 14 --> 15,2517,2520
15,2520,2545,489,464,0
,,,,,,Switching Processes: 15 --> 16,2545,2548
16,2548,2551,3,0,2551
,,,,,,Process 16 finished
,,,,,,Switching Processes: 16 --> 17,2551,2554
17,2554,2579,264,239,0
,,,,,,Switching Processes: 17 --> 18,2579,2582
18,2582,2607,246,221,0
,,,,,,Switching Processes: 18 --> 19,2607,2610
19,2610,2635,171,146,0
,,,,,,Switching Processes: 19 --> 1,2635,2638
1,2638,2663,460,435,0
,,,,,,Switching Processes: 1 --> 2,2663,2666
2,2666,2691,847,822,0
,,,,,,Switching Processes: 2 --> 3,2691,2694
3,2694,2719,867,842,0
,,,,,,Switching Processes: 3 --> 4,2719,2722
4,2722,2747,508,483,0
,,,,,,Switching Processes: 4 --> 5,2747,2750
5,2750,2775,702,677,0
,,,,,,Switching Processes: 5 --> 6,2775,2778
6,2778,2803,181,156,0
,,,,,,Switching Processes: 6 --> 7,2803,2806
7,2806,2831,297,272,0
,,,,,,Switching Processes: 7 --> 8,2831,2834
8,2834,2859,490,465,0
,,,,,,Switching Processes: 8 --> 9,2859,2862
9,2862,2887,570,545,0
,,,,,,Switching Processes: 9 --> 10,2887,2890
10,2890,2915,577,552,0
,,,,,,Switching Processes: 10 --> 11,2915,2918
11,2918,2943,817,792,0
,,,,,,Switching Processes: 11 --> 12,2943,2946
12,2946,2971,844,819,0
,,,,,,Switching Processes: 12 --> 13,2971,2974
13,2974,2999,830,805,0
,,,,,,Switching Processes: 13 --> 14,2999,3002
14,3002,3027,639,614,0
,,,,,,Switching Processes: 14 --> 15,3027,3030
15,3030,3055,464,439,0
,,,,,,Switching Processes: 15 --> 17,3055,3058
17,3058,3083,239,214,0
,,,,,,Switching Processes: 17 --> 18,3083,3086
18,3086,3111,221,196,0
,,,,,,Switching Processes: 18 --> 19,3111,3114
19,3114,3139,146,121,0
,,,,,,Switching Processes: 19 --> 1,3139,3142
1,3142,3167,435,410,0
,,,,,,Switching Processes: 1 --> 2,3167,3170
2,3170,3195,822,797,0
,,,,,,Switching Processes: 2 --> 3,3195,3198
3,3198,3223,842,817,0
,,,,,,Switching Processes: 3 --> 4,3223,3226
4,3226,3251,483,458,0
,,,,,,Switching Processes: 4 --> 5,3251,3254
5,3254,3279,677,652,0
,,,,,,Switching Processes: 5 --> 6,3279,3282
6,3282,3307,156,131,0
,,,,,,Switching Processes: 6 --> 7,3307,3310
7,3310,3335,272,247,0
,,,,,,Switching Processes: 7 --> 8,3335,3338
8,3338,3363,465,440,0
,,,,,,Switching Processes: 8 --> 9,3363,3366
9,3366,3391,545,520,0
,,,,,,Switching Processes: 9 --> 10,3391,3394
10,3394,3419,552,527,0
,,,,,,Switching Processes: 10 --> 11,3419,3422
11,3422,3447,792,767,0
,,,,,,Switching Processes: 11 --> 12,3447,3450
12,3450,3475,819,794,0
,,,,,,Switching Processes: 12 --> 13,3475,3478
13,3478,3503,805,780,0
,,,,,,Switching Processes: 13 --> 14,3503,3506
14,3506,3531,614,589,0
,,,,,,Switching Processes: 14 --> 15,3531,3534
15,3534,3559,439,414,0
,,,,,,Switching Processes: 15 --> 17,3559,3562
17,3562,3587,214,189,0
,,,,,,Switching Processes: 17 --> 18,3587,3590
18,3590,3615,196,171,0
,,,,,,Switching Processes: 18 --> 19,3615,3618
19,3618,3643,121,96,0
,,,,,,Switching Processes: 19 --> 1,3643,3646
1,3646,3671,410,385,0
,,,,,,Switching Processes: 1 --> 2,3671,3674
2,3674,3699,797,772,0
,,,,,,Switching Processes: 2 --> 3,3699,3702
3,3702,3727,817,792,0
,,,,,,Switching Processes: 3 --> 4,3727,3730
4,3730,3755,458,433,0
,,,,,,Switching Processes: 4 --> 5,3755,3758
5,3758,3783,652,627,0
,,,,,,Switching Processes: 5 --> 6,3783,3786
6,3786,3811,131,106,0
,,,,,,Switching Processes: 6 --> 7,3811,3814
7,3814,3839,247,222,0
,,,,,,Switching Processes: 7 --> 8,3839,3842
8,3842,3867,440,415,0
,,,,,,Switching Processes: 8 --> 9,3867,3870
9,3870,3895,520,495,0
,,,,,,Switching Processes: 9 --> 10,3895,3898
10,3898,3923,527,502,0
,,,,,,Switching Processes: 10 --> 11,3923,3926
11,3926,3951,767,742,0
,,,,,,Switching Processes: 11 --> 12,3951,3954
12,3954,3979,794,769,0
,,,,,,Switching Processes: 12 --> 13,3979,3982
13,3982,4007,780,755,0
,,,,,,Switching Processes: 13 --> 14,4007,4010
14,4010,4035,589,564,0
,,,,,,Switching Processes: 14 --> 15,4035,4038
15,4038,4063,414,389,0
,,,,,,Switching Processes: 15 --> 17,4063,4066
17,4066,4091,189,164,0
,,,,,,Switching Processes: 17 --> 18,4091,4094
18,4094,4119,171,146,0
,,,,,,Switching Processes: 18 --> 19,4119,4122
19,4122,4147,96,71,0
,,,,,,Switching Processes: 19 --> 1,4147,4150
1,4150,4175,385,360,0
,,,,,,Switching Processes: 1 --> 2,4175,4178
2,4178,4203,772,747,0
,,,,,,Switching Processes: 2 --> 3,4203,4206
3,4206,4231,792,767,0
,,,,,,Switching Processes: 3 --> 4,4231,4234
4,4234,4259,433,408,0
,,,,,,Switching Processes: 4 --> 5,4259,4262
5,4262,4287,627,602,0
,,,,,,Switching Processes: 5 --> 6,4287,4290
6,4290,4315,106,81,0
,,,,,,Switching Processes: 6 --> 7,4315,4318
7,4318,4343,222,197,0
,,,,,,Switching Processes: 7 --> 8,4343,4346
8,4346,4371,415,390,0
,,,,,,Switching Processes: 8 --> 9,4371,4374
9,4374,4399,495,470,0
,,,,,,Switching Processes: 9 --> 10,4399,4402
10,4402,4427,502,477,0
,,,,,,Switching Processes: 10 --> 11,4427,4430
11,4430,4455,742,717,0
,,,,,,Switching Processes: 11 --> 12,4455,4458
12,4458,4483,769,744,0
,,,,,,Switching Processes: 12 --> 13,4483,4486
13,4486,4511,755,730,0
,,,,,,Switching Processes: 13 --> 14,4511,4514
14,4514,4539,564,539,0
,,,,,,Switching Processes: 14 --> 15,4539,4542
15,4542,4567,389,364,0
,,,,,,Switching Processes: 15 --> 17,4567,4570
17,4570,4595,164,139,0
,,,,,,Switching Processes: 17 --> 18,4595,4598
18,4598,4623,146,121,0
,,,,,,Switching Processes: 18 --> 19,4623,4626
19,4626,4651,71,46,0
,,,,,,Switching Processes: 19 --> 1,4651,4654
1,4654,4679,360,335,0
,,,,,,Switching Processes: 1 --> 2,4679,4682
2,4682,4707,747,722,0
,,,,,,Switching Processes: 2 --> 3,4707,4710
3,4710,4735,767,742,0
,,,,,,Switching Processes: 3 --> 4,4735,4738
4,4738,4763,408,383,0
,,,,,,Switching Processes: 4 --> 5,4763,4766
5,4766,4791,602,577,0
,,,,,,Switching Processes: 5 --> 6,4791,4794
6,4794,4819,81,56,0
,,,,,,Switching Processes: 6 --> 7,4819,4822
7,4822,4847,197,172,0
,,,,,,Switching Processes: 7 --> 8,4847,4850
8,4850,4875,390,365,0
,,,,,,Switching Processes: 8 --> 9,4875,4878
9,4878,4903,470,445,0
,,,,,,Switching Processes: 9 --> 10,4903,4906
10,4906,4931,477,452,0
,,,,,,Switching Processes: 10 --> 11,4931,4934
11,4934,4959,717,692,0
,,,,,,Switching Processes: 11 --> 12,4959,4962
12,4962,4987,744,719,0
,,,,,,Switching Processes: 12 --> 13,4987,4990
13,4990,5015,730,705,0
,,,,,,Switching Processes: 13 --> 14,5015,5018
14,5018,5043,539,514,0
,,,,,,Switching Processes: 14 --> 15,5043,5046
15,5046,5071,364,339,0
,,,,,,Switching Processes: 15 --> 17,5071,5074
17,5074,5099,139,114,0
,,,,,,Switching Processes: 17 --> 18,5099,5102
18,5102,5127,121,96,0
,,,,,,Switching Processes: 18 --> 19,5127,5130
19,5130,5155,46,21,0
,,,,,,Switching Processes: 19 --> 1,5155,5158
1,5158,5183,335,310,0
,,,,,,Switching Processes: 1 --> 2,5183,5186
2,5186,5211,722,697,0
,,,,,,Switching Processes: 2 --> 3,5211,5214
3,5214,5239,742,717,0
,,,,,,Switching Processes: 3 --> 4,5239,5242
4,5242,5267,383,358,0
,,,,,,Switching Processes: 4 --> 5,5267,5270
5,5270,5295,577,552,0
,,,,,,Switching Processes: 5 --> 6,5295,5298
6,5298,5323,56,31,0
,,,,,,Switching Processes: 6 --> 7,5323,5326
7,5326,5351,172,147,0
,,,,,,Switching Processes: 7 --> 8,5351,5354
8,5354,5379,365,340,0
,,,,,,Switching Processes: 8 --> 9,5379,5382
9,5382,5407,445,420,0
,,,,,,Switching Processes: 9 --> 10,5407,5410
10,5410,5435,452,427,0
,,,,,,Switching Processes: 10 --> 11,5435,5438
11,5438,5463,692,667,0
,,,,,,Switching Processes: 11 --> 12,5463,5466
12,5466,5491,719,694,0
,,,,,,Switching Processes: 12 --> 13,5491,5494
13,5494,5519,705,680,0
,,,,,,Switching Processes: 13 --> 14,5519,5522
14,5522,5547,514,489,0
,,,,,,Switching Processes: 14 --> 15,5547,5550
15,5550,5575,339,314,0
,,,,,,Switching Processes: 15 --> 17,5575,5578
17,5578,5603,114,89,0
,,,,,,Switching Processes: 17 --> 18,5603,5606
18,5606,5631,96,71,0
,,,,,,Switching Processes: 18 --> 19,5631,5634
19,5634,5655,21,0,5655
,,,,,,Process 19 finished
,,,,,,Switching Processes: 19 --> 1,5655,5658
1,5658,5683,310,285,0
,,,,,,Switching Processes: 1 --> 2,5683,5686
2,5686,5711,697,672,0
,,,,,,Switching Processes: 2 --> 3,5711,5714
3,5714,5739,717,692,0
,,,,,,Switching Processes: 3 --> 4,5739,5742
4,5742,5767,358,333,0
,,,,,,Switching Processes: 4 --> 5,5767,5770
5,5770,5795,552,527,0
,,,,,,Switching Processes: 5 --> 6,5795,5798
6,5798,5823,31,6,0
,,,,,,Switching Processes: 6 --> 7,5823,5826
7,5826,5851,147,122,0
,,,,,,Switching Processes: 7 --> 8,5851,5854
8,5854,5879,340,315,0
,,,,,,Switching Processes: 8 --> 9,5879,5882
9,5882,5907,420,395,0
,,,,,,Switching Processes: 9 --> 10,5907,5910
10,5910,5935,427,402,0
,,,,,,Switching Processes: 10 --> 11,5935,5938
11,5938,5963,667,642,0
,,,,,,Switching Processes: 11 --> 12,5963,5966
12,5966,5991,694,669,0
,,,,,,Switching Processes: 12 --> 13,5991,5994
13,5994,6019,680,655,0
,,,,,,Switching Processes: 13 --> 14,6019,6022
14,6022,6047,489,464,0
,,,,,,Switching Processes: 14 --> 15,6047,6050
15,6050,6075,314,289,0
,,,,,,Switching Processes: 15 --> 17,6075,6078
17,6078,6103,89,64,0
,,,,,,Switching Processes: 17 --> 18,6103,6106
18,6106,6131,71,46,0
,,,,,,Switching Processes: 18 --> 1,6131,6134
1,6134,6159,285,260,0
,,,,,,Switching Processes: 1 --> 2,6159,6162
2,6162,6187,672,647,0
,,,,,,Switching Processes: 2 --> 3,6187,6190
3,6190,6215,692,667,0
,,,,,,Switching Processes: 3 --> 4,6215,6218
4,6218,6243,333,308,0
,,,,,,Switching Processes: 4 --> 5,6243,6246
5,6246,6271,527,502,0
,,,,,,Switching Processes: 5 --> 6,6271,6274
6,6274,6280,6,0,6280
,,,,,,Process 6 finished
,,,,,,Switching Processes: 6 --> 7,6280,6283
7,6283,6308,122,97,0
,,,,,,Switching Processes: 7 --> 8,6308,6311
8,6311,6336,315,290,0
,,,,,,Switching Processes: 8 --> 9,6336,6339
9,6339,6364,395,370,0
,,,,,,Switching Processes: 9 --> 10,6364,6367
10,6367,6392,402,377,0
,,,,,,Switching Processes: 10 --> 11,6392,6395
11,6395,6420,642,617,0
,,,,,,Switching Processes: 11 --> 12,6420,6423
12,6423,6448,669,644,0
,,,,,,Switching Processes: 12 --> 13,6448,6451
13,6451,6476,655,630,0
,,,,,,Switching Processes: 13 --> 14,6476,6479
14,6479,6504,464,439,0
,,,,,,Switching Processes: 14 --> 15,6504,6507
15,6507,6532,289,264,0
,,,,,,Switching Processes: 15 --> 17,6532,6535
17,6535,6560,64,39,0
,,,,,,Switching Processes: 17 --> 18,6560,6563
18,6563,6588,46,21,0
,,,,,,Switching Processes: 18 --> 1,6588,6591
1,6591,6616,260,235,0
,,,,,,Switching Processes: 1 --> 2,6616,6619
2,6619,6644,647,622,0
,,,,,,Switching Processes: 2 --> 3,6644,6647
3,6647,6672,667,642,0
,,,,,,Switching Processes: 3 --> 4,6672,6675
4,6675,6700,308,283,0
,,,,,,Switching Processes: 4 --> 5,6700,6703
5,6703,6728,502,477,0
,,,,,,Switching Processes: 5 --> 7,6728,6731
7,6731,6756,97,72,0
,,,,,,Switching Processes: 7 --> 8,6756,6759
8,6759,6784,290,265,0
,,,,,,Switching Processes: 8 --> 9,6784,6787
9,6787,6812,370,345,0
,,,,,,Switching Processes: 9 --> 10,6812,6815
10,6815,6840,377,352,0
,,,,,,Switching Processes: 10 --> 11,6840,6843
11,6843,6868,617,592,0
,,,,,,Switching Processes: 11 --> 12,6868,6871
12,6871,6896,644,619,0
,,,,,,Switching Processes: 12 --> 13,6896,6899
13,6899,6924,630,605,0
,,,,,,Switching Processes: 13 --> 14,6924,6927
14,6927,6952,439,414,0
,,,,,,Switching Processes: 14 --> 15,6952,6955
15,6955,6980,264,239,0
,,,,,,Switching Processes: 15 --> 17,6980,6983
17,6983,7008,39,14,0
,,,,,,Switching Processes: 17 --> 18,7008,7011
18,7011,7032,21,0,7032
,,,,,,Process 18 finished
,,,,,,Switching Processes: 18 --> 1,7032,7035
1,7035,7060,235,210,0
,,,,,,Switching Processes: 1 --> 2,7060,7063
2,7063,7088,622,597,0
,,,,,,Switching Processes: 2 --> 3,7088,7091
3,7091,7116,642,617,0
,,,,,,Switching Processes: 3 --> 4,7116,7119
4,7119,7144,283,258,0
,,,,,,Switching Processes: 4 --> 5,7144,7147
5,7147,7172,477,452,0
,,,,,,Switching Processes: 5 --> 7,7172,7175
7,7175,7200,72,47,0
,,,,,,Switching Processes: 7 --> 8,7200,7203
8,7203,7228,265,240,0
,,,,,,Switching Processes: 8 --> 9,7228,7231
9,7231,7256,345,320,0
,,,,,,Switching Processes: 9 --> 10,7256,7259
10,7259,7284,352,327,0
,,,,,,Switching Processes: 10 --> 11,7284,7287
11,7287,7312,592,567,0
,,,,,,Switching Processes: 11 --> 12,7312,7315
12,7315,7340,619,594,0
,,,,,,Switching Processes: 12 --> 13,7340,7343
13,7343,7368,605,580,0
,,,,,,Switching Processes: 13 --> 14,7368,7371
14,7371,7396,414,389,0
,,,,,,Switching Processes: 14 --> 15,7396,7399
15,7399,7424,239,214,0
,,,,,,Switching Processes: 15 --> 17,7424,7427
17,7427,7441,14,0,7441
,,,,,,Process 17 finished
,,,,,,Switching Processes: 17 --> 1,7441,7444
1,7444,7469,210,185,0
,,,,,,Switching Processes: 1 --> 2,7469,7472
2,7472,7497,597,572,0
,,,,,,Switching Processes: 2 --> 3,7497,7500
3,7500,7525,617,592,0
,,,,,,Switching Processes: 3 --> 4,7525,7528
4,7528,7553,258,233,0
,,,,,,Switching Processes: 4 --> 5,7553,7556
5,7556,7581,452,427,0
,,,,,,Switching Processes: 5 --> 7,7581,7584
7,7584,7609,47,22,0
,,,,,,Switching Processes: 7 --> 8,7609,7612
8,7612,7637,240,215,0
,,,,,,Switching Processes: 8 --> 9,7637,7640
9,7640,7665,320,295,0
,,,,,,Switching Processes: 9 --> 10,7665,7668
10,7668,7693,327,302,0
,,,,,,Switching Processes: 10 --> 11,7693,7696
11,7696,7721,567,542,0
,,,,,,Switching Processes: 11 --> 12,7721,7724
12,7724,7749,594,569,0
,,,,,,Switching Processes: 12 --> 13,7749,7752
13,7752,7777,580,555,0
,,,,,,Switching Processes: 13 --> 14,7777,7780
14,7780,7805,389,364,0
,,,,,,Switching Processes: 14 --> 15,7805,7808
15,7808,7833,214,189,0
,,,,,,Switching Processes: 15 --> 1,7833,7836
1,7836,7861,185,160,0
,,,,,,Switching Processes: 1 --> 2,7861,7864
2,7864,7889,572,547,0
,,,,,,Switching Processes: 2 --> 3,7889,7892
3,7892,7917,592,567,0
,,,,,,Switching Processes: 3 --> 4,7917,7920
4,7920,7945,233,208,0
,,,,,,Switching Processes: 4 --> 5,7945,7948
5,7948,7973,427,402,0
,,,,,,Switching Processes: 5 --> 7,7973,7976
7,7976,7998,22,0,7998
,,,,,,Process 7 finished
,,,,,,Switching Processes: 7 --> 8,7998,8001
8,8001,8026,215,190,0
,,,,,,Switching Processes: 8 --> 9,8026,8029
9,8029,8054,295,270,0
,,,,,,Switching Processes: 9 --> 10,8054,8057
10,8057,8082,302,277,0
,,,,,,Switching Processes: 10 --> 11,8082,8085
11,8085,8110,542,517,0
,,,,,,Switching Processes: 11 --> 12,8110,8113
12,8113,8138,569,544,0
,,,,,,Switching Processes: 12 --> 13,8138,8141
13,8141,8166,555,530,0
,,,,,,Switching Processes: 13 --> 14,8166,8169
14,8169,8194,364,339,0
,,,,,,Switching Processes: 14 --> 15,8194,8197
15,8197,8222,189,164,0
,,,,,,Switching Processes: 15 --> 1,8222,8225
1,8225,8250,160,135,0
,,,,,,Switching Processes: 1 --> 2,8250,8253
2,8253,8278,547,522,0
,,,,,,Switching Processes: 2 --> 3,8278,8281
3,8281,8306,567,542,0
,,,,,,Switching Processes: 3 --> 4,8306,8309
4,8309,8334,208,183,0
,,,,,,Switching Processes: 4 --> 5,8334,8337
5,8337,8362,402,377,0
,,,,,,Switching Processes: 5 --> 8,8362,8365
8,8365,8390,190,165,0
,,,,,,Switching Processes: 8 --> 9,8390,8393
9,8393,8418,270,245,0
,,,,,,Switching Processes: 9 --> 10,8418,8421
10,8421,8446,277,252,0
,,,,,,Switching Processes: 10 --> 11,8446,8449
11,8449,8474,517,492,0
,,,,,,Switching Processes: 11 --> 12,8474,8477
12,8477,8502,544,519,0
,,,,,,Switching Processes: 12 --> 13,8502,8505
13,8505,8530,530,505,0
,,,,,,Switching Processes: 13 --> 14,8530,8533
14,8533,8558,339,314,0
,,,,,,Switching Processes: 14 --> 15,8558,8561
15,8561,8586,164,139,0
,,,,,,Switching Processes: 15 --> 1,8586,8589
1,8589,8614,135,110,0
,,,,,,Switching Processes: 1 --> 2,8614,8617
2,8617,8642,522,497,0
,,,,,,Switching Processes: 2 --> 3,8642,8645
3,8645,8670,542,517,0
,,,,,,Switching Processes: 3 --> 4,8670,8673
4,8673,8698,183,158,0
,,,,,,Switching Processes: 4 --> 5,8698,8701
5,8701,8726,377,352,0
,,,,,,Switching Processes: 5 --> 8,8726,8729
8,8729,8754,165,140,0
,,,,,,Switching Processes: 8 --> 9,8754,8757
9,8757,8782,245,220,0
,,,,,,Switching Processes: 9 --> 10,8782,8785
10,8785,8810,252,227,0
,,,,,,Switching Processes: 10 --> 11,8810,8813
11,8813,8838,492,467,0
,,,,,,Switching Processes: 11 --> 12,8838,8841
12,8841,8866,519,494,0
,,,,,,Switching Processes: 12 --> 13,8866,8869
13,8869,8894,505,480,0
,,,,,,Switching Processes: 13 --> 14,8894,8897
14,8897,8922,314,289,0
,,,,,,Switching Processes: 14 --> 15,8922,8925
15,8925,8950,139,114,0
,,,,,,Switching Processes: 15 --> 1,8950,8953
1,8953,8978,110,85,0
,,,,,,Switching Processes: 1 --> 2,8978,8981
2,8981,9006,497,472,0
,,,,,,Switching Processes: 2 --> 3,9006,9009
3,9009,9034,517,492,0
,,,,,,Switching Processes: 3 --> 4,9034,9037
4,9037,9062,158,133,0
,,,,,,Switching Processes: 4 --> 5,9062,9065
5,9065,9090,352,327,0
,,,,,,Switching Processes: 5 --> 8,9090,9093
8,9093,9118,140,115,0
,,,,,,Switching Processes: 8 --> 9,9118,9121
9,9121,9146,220,195,0
,,,,,,Switching Processes: 9 --> 10,9146,9149
10,9149,9174,227,202,0
,,,,,,Switching Processes: 10 --> 11,9174,9177
11,9177,9202,467,442,0
,,,,,,Switching Processes: 11 --> 12,9202,9205
12,9205,9230,494,469,0
,,,,,,Switching Processes: 12 --> 13,9230,9233
13,9233,9258,480,455,0
,,,,,,Switching Processes: 13 --> 14,9258,9261
14,9261,9286,289,264,0
,,,,,,Switching Processes: 14 --> 15,9286,9289
15,9289,9314,114,89,0
,,,,,,Switching Processes: 15 --> 1,9314,9317
1,9317,9342,85,60,0
,,,,,,Switching Processes: 1 --> 2,9342,9345
2,9345,9370,472,447,0
,,,,,,Switching Processes: 2 --> 3,9370,9373
3,9373,9398,492,467,0
,,,,,,Switching Processes: 3 --> 4,9398,9401
4,9401,9426,133,108,0
,,,,,,Switching Processes: 4 --> 5,9426,9429
5,9429,9454,327,302,0
