Process ID,Starting CPU Time,Ending CPU Time,Starting Burst Time,Ending Burst Time,Completion Time,,Starting CPU Time,Ending CPU Time
23,0,50,596,546,0
,,,,,,Switching Processes: 23 --> 16,50,53
16,53,103,867,817,0
,,,,,,Switching Processes: 16 --> 27,103,106
27,106,156,392,342,0
,,,,,,Switching Processes: 27 --> 23,156,159
23,159,209,546,496,0
,,,,,,Switching Processes: 23 --> 20,209,212
20,212,262,423,373,0
,,,,,,Switching Processes: 20 --> 16,262,265
16,265,315,817,767,0
,,,,,,Switching Processes: 16 --> 14,315,318
14,318,368,524,474,0
,,,,,,Switching Processes: 14 --> 15,368,371
15,371,421,198,148,0
,,,,,,Switching Processes: 15 --> 16,421,424
16,424,474,767,717,0
,,,,,,Switching Processes: 16 --> 20,474,477
20,477,527,373,323,0
,,,,,,Switching Processes: 20 --> 3,527,530
3,530,580,683,633,0
,,,,,,Switching Processes: 3 --> 27,580,583
27,583,633,342,292,0
,,,,,,Switching Processes: 27 --> 1,633,636
1,636,686,931,881,0
,,,,,,Switching Processes: 1 --> 22,686,689
22,689,739,799,749,0
,,,,,,Switching Processes: 22 --> 15,739,742
15,742,792,148,98,0
,,,,,,Switching Processes: 15 --> 10,792,795
10,795,845,573,523,0
,,,,,,Switching Processes: 10 --> 18,845,848
18,848,878,30,0,878
,,,,,,Process 18 finished
,,,,,,Switching Processes: 18 --> 1,878,881
1,881,931,881,831,0
,,,,,,Switching Processes: 1 --> 20,931,934
20,934,984,323,273,0
,,,,,,Switching Processes: 20 --> 16,984,987
16,987,1037,717,667,0
,,,,,,Switching Processes: 16 --> 8,1037,1040
8,1040,1090,210,160,0
,,,,,,Switching Processes: 8 --> 10,1090,1093
10,1093,1143,523,473,0
,,,,,,Switching Processes: 10 --> 11,1143,1146
11,1146,1196,225,175,0
,,,,,,Switching Processes: 11 --> 25,1196,1199
25,1199,1249,71,21,0
,,,,,,Switching Processes: 25 --> 27,1249,1252
27,1252,1302,292,242,0
,,,,,,Switching Processes: 27 --> 13,1302,1305
13,1305,1355,382,332,0
,,,,,,Switching Processes: 13 --> 10,1355,1358
10,1358,1408,473,423,0
,,,,,,Switching Processes: 10 --> 24,1408,1411
24,1411,1461,680,630,0
,,,,,,Switching Processes: 24 --> 26,1461,1464
26,1464,1514,754,704,0
,,,,,,Switching Processes: 26 --> 27,1514,1517
27,1517,1567,242,192,0
,,,,,,Switching Processes: 27 --> 3,1567,1570
3,1570,1620,633,583,0
,,,,,,Switching Processes: 3 --> 25,1620,1623
25,1623,1644,21,0,1644
,,,,,,Process 25 finished
