n,a,b,c,f(a),f(b),f(c),Error,Function: 1
0,0.0,1.0,0.5,-5.0,3.0,1.1749999999999998,0.5
1,0.0,0.5,0.25,-5.0,1.1749999999999998,-1.2750000000000004,0.25
2,0.25,0.5,0.375,-1.2750000000000004,1.1749999999999998,0.09765624999999911,0.125
3,0.25,0.375,0.3125,-1.2750000000000004,0.09765624999999911,-0.55029296875,0.0625
4,0.3125,0.375,0.34375,-0.55029296875,0.09765624999999911,-0.21690673828125018,0.03125
5,0.34375,0.375,0.359375,-0.21690673828125018,0.09765624999999911,-0.057295227050781605,0.015625
6,0.359375,0.375,0.3671875,-0.057295227050781605,0.09765624999999911,0.02076015472412074,0.0078125
n,a,b,c,f(a),f(b),f(c),Error,Function: 1
0,1.0,2.0,1.5,3.0,-0.3999999999999986,1.9749999999999979,0.5
1,1.5,2.0,1.75,1.9749999999999979,-0.3999999999999986,0.8625000000000007,0.25
2,1.75,2.0,1.875,0.8625000000000007,-0.3999999999999986,0.23828125,0.125
3,1.875,2.0,1.9375,0.23828125,-0.3999999999999986,-0.08056640625,0.0625
4,1.875,1.9375,1.90625,0.23828125,-0.08056640625,0.07911376953125426,0.03125
5,1.90625,1.9375,1.921875,0.07911376953125426,-0.08056640625,-6.851196289048289E-4,0.015625
6,1.90625,1.921875,1.9140625,0.07911376953125426,-6.851196289048289E-4,0.03922748565673828,0.0078125
n,a,b,c,f(a),f(b),f(c),Error,Function: 1
0,3.0,4.0,3.5,-3.200000000000003,6.6000000000000085,-0.6249999999999929,0.5
1,3.5,4.0,3.75,-0.6249999999999929,6.6000000000000085,2.3125,0.25
2,3.5,3.75,3.625,-0.6249999999999929,2.3125,0.6867187500000114,0.125
3,3.5,3.625,3.5625,-0.6249999999999929,0.6867187500000114,-0.006933593749984368,0.0625
4,3.5625,3.625,3.59375,-0.006933593749984368,0.6867187500000114,0.33026123046875,0.03125
5,3.5625,3.59375,3.578125,-0.006933593749984368,0.33026123046875,0.15927886962891336,0.015625
6,3.5625,3.578125,3.5703125,-0.006933593749984368,0.15927886962891336,0.07557926177979368,0.0078125
n,a,b,c,f(a),f(b),f(c),Error,Function: 2
0,120.0,130.0,125.0,-0.5682455953194108,0.2654965087938592,-0.13404647980686946,5.0
1,125.0,130.0,127.5,-0.13404647980686946,0.2654965087938592,0.06978960640731202,2.5
2,125.0,127.5,126.25,-0.13404647980686946,0.06978960640731202,-0.031080614908631787,1.25
3,126.25,127.5,126.875,-0.031080614908631787,0.06978960640731202,0.019612388680968706,0.625
4,126.25,126.875,126.5625,-0.031080614908631787,0.019612388680968706,-0.005669138709265553,0.3125
5,126.5625,126.875,126.71875,-0.005669138709265553,0.019612388680968706,0.006987805531394997,0.15625
6,126.5625,126.71875,126.640625,-0.005669138709265553,0.006987805531394997,6.633864036302839E-4,0.078125
7,126.5625,126.640625,126.6015625,-0.005669138709265553,6.633864036302839E-4,-0.0025018619203933667,0.0390625
8,126.6015625,126.640625,126.62109375,-0.0025018619203933667,6.633864036302839E-4,-9.189843233912143E-4,0.01953125
9,126.62109375,126.640625,126.630859375,-9.189843233912143E-4,6.633864036302839E-4,-1.277356165303445E-4,0.009765625
