n,x,f(x),f'(x),Error,Function: 1
0,0.0,-5.0,17.7,1.7976931348623157E308
1,0.2824858757062147,-0.8885559903434173,17.7,-0.2824858757062147
2,0.3592933065396092,-0.05811757850452448,11.568620128315617,-0.0768074308333945
3,0.3650663350424796,-3.177042763526927E-4,10.067086707718136,-0.005773028502870394
n,x,f(x),f'(x),Error,Function: 1
0,2.0,-0.3999999999999986,-5.099999999999998,1.7976931348623157E308
1,1.9215686274509807,8.805059894001488E-4,-5.099999999999998,0.07843137254901936
2,1.921740932764785,-5.054381801983254E-9,-5.110149942329873,-1.72305313804295E-4
n,x,f(x),f'(x),Error,Function: 1
0,3.0,-3.200000000000003,1.5000000000000107,1.7976931348623157E308
1,5.13333333333332,48.0900740740734,1.5000000000000107,-2.13333333333332
2,4.26975005653324,12.956243556114885,55.68666666666617,0.8635832768000807
3,3.7929344806432264,2.947603115432983,27.17244194871581,0.4768155758900133
4,3.5998192883980815,0.3979727391158505,15.263444999662308,0.19311519224514495
5,3.56433803284734,0.012372601908190006,11.216422106222108,0.035481255550741296
6,3.5631621003251914,1.3390755107423047E-5,10.521523705784528,0.0011759325221486496
n,x,f(x),f'(x),Error,Function: 2
0,120.0,-0.5682455953194108,0.09060965466145676,1.7976931348623157E308
1,126.27135813995248,-0.029339682944396372,0.09060965466145676,-6.271358139952488
2,126.63136711603846,-8.659993875426153E-5,0.0814970872764822,-0.3600089760859833
3,126.6324360306216,-7.588880635012174E-10,0.08101670621758317,-0.0010689145831439223
